timePeriod/start/__text,readingQuality/__text,value/__text
1681479000,ACTUAL,0.56
1681480800,ACTUAL,0.49
1681482600,ACTUAL,0.1
1681484400,ACTUAL,1.2
1681486200,ACTUAL,0.64
1681488000,ACTUAL,0.25
1681489800,ACTUAL,0.19
1681491600,ACTUAL,0.05
1681493400,ACTUAL,0.19
1681495200,ACTUAL,0.09
1681497000,ACTUAL,0.25
1681498800,ACTUAL,0.18
1681500600,ACTUAL,0.1
1681502400,ACTUAL,1.0
1681504200,ACTUAL,0.86
1681506000,ACTUAL,0.33
1681507800,ACTUAL,1.03
1681509600,ACTUAL,1.78
1681511400,ACTUAL,1.33
1681513200,ACTUAL,0.57
1681515000,ACTUAL,0.3
1681516800,ACTUAL,0.06
1681518600,ACTUAL,0.17
1681520400,ACTUAL,0.11
1681522200,ACTUAL,0.27
1681524000,ACTUAL,0.16
1681525800,ACTUAL,1.04
1681527600,ACTUAL,0.4
1681529400,ACTUAL,0.44
1681531200,ACTUAL,0.22
1681533000,ACTUAL,0.17
1681534800,ACTUAL,0.07
1681536600,ACTUAL,0.05
1681538400,ACTUAL,0.18
1681540200,ACTUAL,0.04
1681542000,ACTUAL,0.08
1681543800,ACTUAL,0.55
1681545600,ACTUAL,0.07
1681547400,ACTUAL,0.16
1681549200,ACTUAL,0.06
1681551000,ACTUAL,0.06
1681552800,ACTUAL,0.05
1681554600,ACTUAL,0.07
1681556400,ACTUAL,0.21
1681558200,ACTUAL,0.24
1681560000,ACTUAL,0.22
1681561800,ACTUAL,0.86
1681563600,ACTUAL,1.2
1681565400,ACTUAL,0.31
1681567200,ACTUAL,0.06
1681569000,ACTUAL,0.05
1681570800,ACTUAL,0.19
1681572600,ACTUAL,0.02
1681574400,ACTUAL,0.07
1681576200,ACTUAL,0.16
1681578000,ACTUAL,0.06
1681579800,ACTUAL,0.03
1681581600,ACTUAL,0.2
1681583400,ACTUAL,0.8
1681585200,ACTUAL,0.39
1681587000,ACTUAL,1.3
1681588800,ACTUAL,0.12
1681590600,ACTUAL,1.4
1681592400,ACTUAL,0.57
1681594200,ACTUAL,0.54
1681596000,ACTUAL,0.3
1681597800,ACTUAL,0.32
1681599600,ACTUAL,0.73
1681601400,ACTUAL,0.38
1681603200,ACTUAL,0.26
1681605000,ACTUAL,0.51
1681606800,ACTUAL,0.33
1681608600,ACTUAL,1.32
1681610400,ACTUAL,0.13
1681612200,ACTUAL,0.65
1681614000,ACTUAL,0.07
1681615800,ACTUAL,0.08
1681617600,ACTUAL,0.07
1681619400,ACTUAL,0.06
1681621200,ACTUAL,0.09
1681623000,ACTUAL,0.05
1681624800,ACTUAL,0.09
1681626600,ACTUAL,0.05
1681628400,ACTUAL,0.07
1681630200,ACTUAL,0.08
1681632000,ACTUAL,0.04
1681633800,ACTUAL,0.06
1681635600,ACTUAL,0.09
1681637400,ACTUAL,0.04
1681639200,ACTUAL,0.06
1681641000,ACTUAL,0.09
1681642800,ACTUAL,0.05
1681644600,ACTUAL,0.04
1681646400,ACTUAL,0.16
1681648200,ACTUAL,0.88
1681650000,ACTUAL,0.07
1681651800,ACTUAL,0.1
1681653600,ACTUAL,0.11
1681655400,ACTUAL,0.07
1681657200,ACTUAL,0.11
1681659000,ACTUAL,1.09
1681660800,ACTUAL,0.39
1681662600,ACTUAL,0.83
1681664400,ACTUAL,0.07
1681666200,ACTUAL,0.06
1681668000,ACTUAL,0.02
1681669800,ACTUAL,0.04
1681671600,ACTUAL,0.11
1681673400,ACTUAL,0.07
1681675200,ACTUAL,0.05
1681677000,ACTUAL,0.09
1681678800,ACTUAL,0.08
1681680600,ACTUAL,0.04
1681682400,ACTUAL,0.06
1681684200,ACTUAL,0.83
1681686000,ACTUAL,0.64
1681687800,ACTUAL,0.31
1681689600,ACTUAL,0.3
1681691400,ACTUAL,0.11
1681693200,ACTUAL,0.6
1681695000,ACTUAL,0.38
1681696800,ACTUAL,0.37
1681698600,ACTUAL,0.21
1681700400,ACTUAL,0.05
1681702200,ACTUAL,0.07
1681704000,ACTUAL,0.09
1681705800,ACTUAL,0.05
1681707600,ACTUAL,0.04
1681709400,ACTUAL,0.09
1681711200,ACTUAL,0.08
1681713000,ACTUAL,0.04
1681714800,ACTUAL,0.06
1681716600,ACTUAL,0.09
1681718400,ACTUAL,0.57
1681720200,ACTUAL,0.04
1681722000,ACTUAL,0.09
1681723800,ACTUAL,0.07
1681725600,ACTUAL,0.16
1681727400,ACTUAL,0.28
1681729200,ACTUAL,0.29
1681731000,ACTUAL,0.78
1681732800,ACTUAL,0.48
1681734600,ACTUAL,0.52
1681736400,ACTUAL,0.06
1681738200,ACTUAL,0.04
1681740000,ACTUAL,0.07
1681741800,ACTUAL,0.08
1681743600,ACTUAL,0.1
1681745400,ACTUAL,0.26
1681747200,ACTUAL,0.21
1681749000,ACTUAL,0.09
1681750800,ACTUAL,0.49
1681752600,ACTUAL,1.22
1681754400,ACTUAL,0.08
1681756200,ACTUAL,0.04
1681758000,ACTUAL,0.06
1681759800,ACTUAL,0.09
1681761600,ACTUAL,0.05
1681763400,ACTUAL,0.06
1681765200,ACTUAL,0.11
1681767000,ACTUAL,0.08
1681768800,ACTUAL,0.04
1681770600,ACTUAL,0.07
1681772400,ACTUAL,0.08
1681774200,ACTUAL,0.04
1681776000,ACTUAL,0.04
1681777800,ACTUAL,0.1
1681779600,ACTUAL,1.19
1681781400,ACTUAL,1.07
1681783200,ACTUAL,1.03
1681785000,ACTUAL,0.4
1681786800,ACTUAL,0.1
1681788600,ACTUAL,0.06
1681790400,ACTUAL,0.09
1681792200,ACTUAL,0.06
1681794000,ACTUAL,0.04
1681795800,ACTUAL,0.07
1681797600,ACTUAL,0.61
1681799400,ACTUAL,0.04
1681801200,ACTUAL,0.05
1681803000,ACTUAL,0.09
1681804800,ACTUAL,0.07
1681806600,ACTUAL,0.04
1681808400,ACTUAL,0.07
1681810200,ACTUAL,0.09
1681812000,ACTUAL,0.04
1681813800,ACTUAL,0.04
1681815600,ACTUAL,0.09
1681817400,ACTUAL,0.14
1681819200,ACTUAL,0.6
1681821000,ACTUAL,0.6
1681822800,ACTUAL,0.08
1681824600,ACTUAL,0.04
1681826400,ACTUAL,0.04
1681828200,ACTUAL,0.09
1681830000,ACTUAL,0.06
1681831800,ACTUAL,0.04
1681833600,ACTUAL,0.06
1681835400,ACTUAL,0.08
1681837200,ACTUAL,0.04
1681839000,ACTUAL,0.04
1681840800,ACTUAL,0.08
1681842600,ACTUAL,0.06
1681844400,ACTUAL,0.04
1681846200,ACTUAL,0.06
1681848000,ACTUAL,0.08
1681849800,ACTUAL,1.51
1681851600,ACTUAL,0.93
1681853400,ACTUAL,1.07
1681855200,ACTUAL,0.41
1681857000,ACTUAL,0.23
1681858800,ACTUAL,0.28
1681860600,ACTUAL,0.26
1681862400,ACTUAL,0.11
1681864200,ACTUAL,0.4
1681866000,ACTUAL,0.29
1681867800,ACTUAL,0.25
1681869600,ACTUAL,0.75
1681871400,ACTUAL,0.05
1681873200,ACTUAL,0.09
1681875000,ACTUAL,0.08
1681876800,ACTUAL,0.04
1681878600,ACTUAL,0.06
1681880400,ACTUAL,0.09
1681882200,ACTUAL,0.06
1681884000,ACTUAL,0.04
1681885800,ACTUAL,0.08
1681887600,ACTUAL,0.07
1681889400,ACTUAL,0.04
1681891200,ACTUAL,0.06
1681893000,ACTUAL,0.09
1681894800,ACTUAL,0.05
1681896600,ACTUAL,0.04
1681898400,ACTUAL,0.2
1681900200,ACTUAL,0.15
1681902000,ACTUAL,0.12
1681903800,ACTUAL,0.29
1681905600,ACTUAL,0.66
1681907400,ACTUAL,0.84
1681909200,ACTUAL,0.08
1681911000,ACTUAL,0.13
1681912800,ACTUAL,0.31
1681914600,ACTUAL,0.44
1681916400,ACTUAL,0.08
1681918200,ACTUAL,0.12
1681920000,ACTUAL,0.13
1681921800,ACTUAL,0.07
1681923600,ACTUAL,0.09
1681925400,ACTUAL,0.12
1681927200,ACTUAL,0.11
1681929000,ACTUAL,0.04
1681930800,ACTUAL,0.05
1681932600,ACTUAL,0.07
1681934400,ACTUAL,0.07
1681936200,ACTUAL,0.02
1681938000,ACTUAL,0.06
1681939800,ACTUAL,0.8
1681941600,ACTUAL,0.31
1681943400,ACTUAL,1.76
1681945200,ACTUAL,0.61
1681947000,ACTUAL,0.62
1681948800,ACTUAL,0.58
1681950600,ACTUAL,0.52
1681952400,ACTUAL,0.37
1681954200,ACTUAL,1.27
1681956000,ACTUAL,0.2
1681957800,ACTUAL,0.06
1681959600,ACTUAL,0.1
1681961400,ACTUAL,0.07
1681963200,ACTUAL,0.04
1681965000,ACTUAL,0.1
1681966800,ACTUAL,0.07
1681968600,ACTUAL,0.04
1681970400,ACTUAL,0.09
1681972200,ACTUAL,0.09
1681974000,ACTUAL,0.04
1681975800,ACTUAL,0.09
1681977600,ACTUAL,0.08
1681979400,ACTUAL,0.04
1681981200,ACTUAL,0.88
1681983000,ACTUAL,0.13
1681984800,ACTUAL,0.1
1681986600,ACTUAL,0.14
1681988400,ACTUAL,0.76
1681990200,ACTUAL,0.04
1681992000,ACTUAL,0.11
1681993800,ACTUAL,0.07
1681995600,ACTUAL,0.55
1681997400,ACTUAL,0.1
1681999200,ACTUAL,0.08
1682001000,ACTUAL,0.04
1682002800,ACTUAL,0.15
1682004600,ACTUAL,0.63
1682006400,ACTUAL,0.33
1682008200,ACTUAL,0.33
1682010000,ACTUAL,0.25
1682011800,ACTUAL,0.02
1682013600,ACTUAL,0.07
1682015400,ACTUAL,0.05
1682017200,ACTUAL,0.02
1682019000,ACTUAL,0.08
1682020800,ACTUAL,0.04
1682022600,ACTUAL,0.03
1682024400,ACTUAL,0.08
1682026200,ACTUAL,1.45
1682028000,ACTUAL,0.63
1682029800,ACTUAL,0.48
1682031600,ACTUAL,0.36
1682033400,ACTUAL,0.3
1682035200,ACTUAL,0.24
1682037000,ACTUAL,0.31
1682038800,ACTUAL,1.23
1682040600,ACTUAL,0.45
1682042400,ACTUAL,0.94
1682044200,ACTUAL,0.1
1682046000,ACTUAL,0.09
1682047800,ACTUAL,0.06
1682049600,ACTUAL,0.06
1682051400,ACTUAL,0.1
1682053200,ACTUAL,0.06
1682055000,ACTUAL,0.06
1682056800,ACTUAL,0.1
1682058600,ACTUAL,0.06
1682060400,ACTUAL,0.06
1682062200,ACTUAL,0.09
1682064000,ACTUAL,0.05
1682065800,ACTUAL,0.06
1682067600,ACTUAL,0.63
1682069400,ACTUAL,0.23
1682071200,ACTUAL,0.13
1682073000,ACTUAL,0.12
1682074800,ACTUAL,0.1
1682076600,ACTUAL,0.12
1682078400,ACTUAL,0.72
1682080200,ACTUAL,0.04
1682082000,ACTUAL,0.13
1682083800,ACTUAL,1.23
1682085600,ACTUAL,0.41
1682087400,ACTUAL,0.25
1682089200,ACTUAL,0.25
1682091000,ACTUAL,0.64
1682092800,ACTUAL,0.86
1682094600,ACTUAL,0.65
1682096400,ACTUAL,0.36
1682098200,ACTUAL,0.08
1682100000,ACTUAL,0.15
1682101800,ACTUAL,0.21
1682103600,ACTUAL,0.1
1682105400,ACTUAL,0.1
1682107200,ACTUAL,2.28
1682109000,ACTUAL,1.61
1682110800,ACTUAL,1.92
1682112600,ACTUAL,1.16
1682114400,ACTUAL,1.04
1682116200,ACTUAL,0.41
1682118000,ACTUAL,0.54
1682119800,ACTUAL,0.72
1682121600,ACTUAL,0.3
1682123400,ACTUAL,0.13
1682125200,ACTUAL,0.1
1682127000,ACTUAL,0.13
1682128800,ACTUAL,0.1
1682130600,ACTUAL,0.05
1682132400,ACTUAL,0.08
1682134200,ACTUAL,0.1
1682136000,ACTUAL,0.06
1682137800,ACTUAL,0.14
1682139600,ACTUAL,0.54
1682141400,ACTUAL,0.09
1682143200,ACTUAL,0.04
1682145000,ACTUAL,0.08
1682146800,ACTUAL,0.09
1682148600,ACTUAL,0.05
1682150400,ACTUAL,0.05
1682152200,ACTUAL,0.09
1682154000,ACTUAL,0.06
1682155800,ACTUAL,0.04
1682157600,ACTUAL,0.09
1682159400,ACTUAL,0.06
1682161200,ACTUAL,0.06
1682163000,ACTUAL,0.2
1682164800,ACTUAL,0.14
1682166600,ACTUAL,0.76
1682168400,ACTUAL,0.09
1682170200,ACTUAL,0.08
1682172000,ACTUAL,0.04
1682173800,ACTUAL,0.05
1682175600,ACTUAL,0.14
1682177400,ACTUAL,0.52
1682179200,ACTUAL,0.96
1682181000,ACTUAL,0.34
1682182800,ACTUAL,0.2
1682184600,ACTUAL,0.04
1682186400,ACTUAL,1.11
1682188200,ACTUAL,0.13
1682190000,ACTUAL,0.11
1682191800,ACTUAL,0.1
1682193600,ACTUAL,0.08
1682195400,ACTUAL,0.06
1682197200,ACTUAL,1.14
1682199000,ACTUAL,1.24
1682200800,ACTUAL,0.23
1682202600,ACTUAL,0.27
1682204400,ACTUAL,0.29
1682206200,ACTUAL,0.52
1682208000,ACTUAL,1.09
1682209800,ACTUAL,0.54
1682211600,ACTUAL,0.27
1682213400,ACTUAL,0.16
1682215200,ACTUAL,0.09
1682217000,ACTUAL,0.04
1682218800,ACTUAL,0.07
1682220600,ACTUAL,0.65
1682222400,ACTUAL,0.04
1682224200,ACTUAL,0.08
1682226000,ACTUAL,0.07
1682227800,ACTUAL,0.04
1682229600,ACTUAL,0.08
1682231400,ACTUAL,0.06
1682233200,ACTUAL,0.05
1682235000,ACTUAL,0.09
1682236800,ACTUAL,0.05
1682238600,ACTUAL,0.06
1682240400,ACTUAL,0.08
1682242200,ACTUAL,0.04
1682244000,ACTUAL,0.07
1682245800,ACTUAL,0.07
1682247600,ACTUAL,0.04
1682249400,ACTUAL,0.17
1682251200,ACTUAL,0.72
1682253000,ACTUAL,0.08
1682254800,ACTUAL,0.2
1682256600,ACTUAL,0.6
1682258400,ACTUAL,0.08
1682260200,ACTUAL,0.13
1682262000,ACTUAL,0.14
1682263800,ACTUAL,0.52
1682265600,ACTUAL,0.39
1682267400,ACTUAL,1.28
1682269200,ACTUAL,0.46
1682271000,ACTUAL,0.71
1682272800,ACTUAL,0.09
1682274600,ACTUAL,0.02
1682276400,ACTUAL,0.57
1682278200,ACTUAL,1.69
1682280000,ACTUAL,1.15
1682281800,ACTUAL,0.3
1682283600,ACTUAL,0.04
1682285400,ACTUAL,0.04
1682287200,ACTUAL,0.75
1682289000,ACTUAL,0.16
1682290800,ACTUAL,1.39
1682292600,ACTUAL,0.88
1682294400,ACTUAL,0.4
1682296200,ACTUAL,0.37
1682298000,ACTUAL,0.87
1682299800,ACTUAL,0.16
1682301600,ACTUAL,0.08
1682303400,ACTUAL,0.09
1682305200,ACTUAL,0.05
1682307000,ACTUAL,0.08
1682308800,ACTUAL,0.08
1682310600,ACTUAL,0.05
1682312400,ACTUAL,0.08
1682314200,ACTUAL,0.55
1682316000,ACTUAL,0.09
1682317800,ACTUAL,0.08
1682319600,ACTUAL,0.07
1682321400,ACTUAL,0.05
1682323200,ACTUAL,0.09
1682325000,ACTUAL,0.06
1682326800,ACTUAL,0.15
1682328600,ACTUAL,0.15
1682330400,ACTUAL,0.12
1682332200,ACTUAL,0.12
1682334000,ACTUAL,0.76
1682335800,ACTUAL,0.09
1682337600,ACTUAL,0.76
1682339400,ACTUAL,0.13
1682341200,ACTUAL,0.22
1682343000,ACTUAL,0.09
1682344800,ACTUAL,0.09
1682346600,ACTUAL,0.06
1682348400,ACTUAL,0.12
1682350200,ACTUAL,0.31
1682352000,ACTUAL,0.08
1682353800,ACTUAL,0.15
1682355600,ACTUAL,0.04
1682357400,ACTUAL,0.06
1682359200,ACTUAL,0.06
1682361000,ACTUAL,0.04
1682362800,ACTUAL,0.08
1682364600,ACTUAL,0.04
1682366400,ACTUAL,0.06
1682368200,ACTUAL,0.07
1682370000,ACTUAL,0.04
1682371800,ACTUAL,0.8
1682373600,ACTUAL,0.05
1682375400,ACTUAL,0.05
1682377200,ACTUAL,0.08
1682379000,ACTUAL,0.04
1682380800,ACTUAL,0.11
1682382600,ACTUAL,0.16
1682384400,ACTUAL,0.13
1682386200,ACTUAL,0.09
1682388000,ACTUAL,0.06
1682389800,ACTUAL,0.06
1682391600,ACTUAL,0.09
1682393400,ACTUAL,0.04
1682395200,ACTUAL,0.08
1682397000,ACTUAL,0.07
1682398800,ACTUAL,0.04
1682400600,ACTUAL,0.09
1682402400,ACTUAL,0.05
1682404200,ACTUAL,0.07
1682406000,ACTUAL,0.07
1682407800,ACTUAL,0.04
1682409600,ACTUAL,0.63
1682411400,ACTUAL,0.05
1682413200,ACTUAL,0.14
1682415000,ACTUAL,0.16
1682416800,ACTUAL,0.1
1682418600,ACTUAL,0.12
1682420400,ACTUAL,0.99
1682422200,ACTUAL,0.67
1682424000,ACTUAL,0.1
1682425800,ACTUAL,0.94
1682427600,ACTUAL,0.4
1682429400,ACTUAL,0.3
1682431200,ACTUAL,0.2
1682433000,ACTUAL,0.07
1682434800,ACTUAL,0.05
1682436600,ACTUAL,0.07
1682438400,ACTUAL,0.05
1682440200,ACTUAL,0.06
1682442000,ACTUAL,0.06
1682443800,ACTUAL,0.05
1682445600,ACTUAL,0.06
1682447400,ACTUAL,0.05
1682449200,ACTUAL,0.07
1682451000,ACTUAL,0.04
1682452800,ACTUAL,0.65
1682454600,ACTUAL,0.04
1682456400,ACTUAL,0.08
1682458200,ACTUAL,0.65
1682460000,ACTUAL,0.48
1682461800,ACTUAL,0.06
1682463600,ACTUAL,0.06
1682465400,ACTUAL,0.06
1682467200,ACTUAL,0.38
1682469000,ACTUAL,0.99
1682470800,ACTUAL,0.17
1682472600,ACTUAL,0.12
1682474400,ACTUAL,0.15
1682476200,ACTUAL,0.07
1682478000,ACTUAL,0.07
1682479800,ACTUAL,0.08
1682481600,ACTUAL,0.06
1682483400,ACTUAL,0.07
1682485200,ACTUAL,0.06
1682487000,ACTUAL,0.07
1682488800,ACTUAL,0.06
1682490600,ACTUAL,0.07
1682492400,ACTUAL,0.06
1682494200,ACTUAL,0.07
1682496000,ACTUAL,0.06
1682497800,ACTUAL,0.06
1682499600,ACTUAL,0.1
1682501400,ACTUAL,0.65
1682503200,ACTUAL,0.41
1682505000,ACTUAL,0.39
1682506800,ACTUAL,0.56
1682508600,ACTUAL,0.77
1682510400,ACTUAL,0.1
1682512200,ACTUAL,0.08
1682514000,ACTUAL,0.74
1682515800,ACTUAL,0.1
1682517600,ACTUAL,0.08
1682519400,ACTUAL,0.13
1682521200,ACTUAL,0.11
1682523000,ACTUAL,0.11
1682524800,ACTUAL,1.26
1682526600,ACTUAL,0.24
1682528400,ACTUAL,0.12
1682530200,ACTUAL,0.09
1682532000,ACTUAL,0.23
1682533800,ACTUAL,0.77
1682535600,ACTUAL,0.76
1682537400,ACTUAL,0.41
1682539200,ACTUAL,0.36
1682541000,ACTUAL,0.85
1682542800,ACTUAL,0.78
1682544600,ACTUAL,0.07
1682546400,ACTUAL,0.06
1682548200,ACTUAL,0.09
1682550000,ACTUAL,1.48
1682551800,ACTUAL,0.13
1682553600,ACTUAL,0.11
1682555400,ACTUAL,0.11
1682557200,ACTUAL,0.81
1682559000,ACTUAL,0.61
1682560800,ACTUAL,0.3
1682562600,ACTUAL,0.28
1682564400,ACTUAL,0.05
1682566200,ACTUAL,0.09
1682568000,ACTUAL,0.05
1682569800,ACTUAL,0.08
1682571600,ACTUAL,0.05
1682573400,ACTUAL,0.09
1682575200,ACTUAL,0.05
1682577000,ACTUAL,0.09
1682578800,ACTUAL,0.04
1682580600,ACTUAL,0.08
1682582400,ACTUAL,0.04
1682584200,ACTUAL,0.08
1682586000,ACTUAL,0.61
1682587800,ACTUAL,0.2
1682589600,ACTUAL,0.87
1682591400,ACTUAL,0.19
1682593200,ACTUAL,0.69
1682595000,ACTUAL,0.28
1682596800,ACTUAL,0.1
1682598600,ACTUAL,0.91
1682600400,ACTUAL,0.13
1682602200,ACTUAL,0.11
1682604000,ACTUAL,0.14
1682605800,ACTUAL,0.14
1682607600,ACTUAL,0.16
1682609400,ACTUAL,0.58
1682611200,ACTUAL,0.54
1682613000,ACTUAL,0.27
1682614800,ACTUAL,0.48
1682616600,ACTUAL,0.11
1682618400,ACTUAL,0.14
1682620200,ACTUAL,0.15
1682622000,ACTUAL,0.11
1682623800,ACTUAL,0.16
1682625600,ACTUAL,0.14
1682627400,ACTUAL,0.72
1682629200,ACTUAL,0.64
1682631000,ACTUAL,0.13
1682632800,ACTUAL,0.14
1682634600,ACTUAL,0.11
1682636400,ACTUAL,0.13
1682638200,ACTUAL,0.18
1682640000,ACTUAL,0.17
1682641800,ACTUAL,1.06
1682643600,ACTUAL,0.11
1682645400,ACTUAL,0.1
1682647200,ACTUAL,0.05
1682649000,ACTUAL,0.09
1682650800,ACTUAL,0.08
1682652600,ACTUAL,0.05
1682654400,ACTUAL,0.09
1682656200,ACTUAL,0.06
1682658000,ACTUAL,0.07
1682659800,ACTUAL,0.09
1682661600,ACTUAL,0.05
1682663400,ACTUAL,0.08
1682665200,ACTUAL,0.09
1682667000,ACTUAL,0.04
1682668800,ACTUAL,0.08
1682670600,ACTUAL,0.06
1682672400,ACTUAL,0.82
1682674200,ACTUAL,0.14
1682676000,ACTUAL,0.1
1682677800,ACTUAL,0.13
1682679600,ACTUAL,0.17
1682681400,ACTUAL,0.64
1682683200,ACTUAL,0.64
1682685000,ACTUAL,0.04
1682686800,ACTUAL,0.08
1682688600,ACTUAL,0.05
1682690400,ACTUAL,0.06
1682692200,ACTUAL,0.08
1682694000,ACTUAL,0.32
1682695800,ACTUAL,0.57
1682697600,ACTUAL,0.37
1682699400,ACTUAL,0.29
1682701200,ACTUAL,0.1
1682703000,ACTUAL,0.06
1682704800,ACTUAL,0.03
1682706600,ACTUAL,0.07
1682708400,ACTUAL,0.02
1682710200,ACTUAL,0.06
1682712000,ACTUAL,0.03
1682713800,ACTUAL,0.06
1682715600,ACTUAL,0.04
1682717400,ACTUAL,0.04
1682719200,ACTUAL,0.46
1682721000,ACTUAL,0.21
1682722800,ACTUAL,0.8
1682724600,ACTUAL,0.04
1682726400,ACTUAL,0.08
1682728200,ACTUAL,0.05
1682730000,ACTUAL,0.1
1682731800,ACTUAL,0.14
1682733600,ACTUAL,0.07
1682735400,ACTUAL,0.1
1682737200,ACTUAL,0.05
1682739000,ACTUAL,0.66
1682740800,ACTUAL,0.07
1682742600,ACTUAL,0.05
1682744400,ACTUAL,0.08
1682746200,ACTUAL,0.04
1682748000,ACTUAL,0.09
1682749800,ACTUAL,0.05
1682751600,ACTUAL,0.07
1682753400,ACTUAL,0.06
1682755200,ACTUAL,0.06
1682757000,ACTUAL,0.08
1682758800,ACTUAL,0.04
1682760600,ACTUAL,0.09
1682762400,ACTUAL,0.04
1682764200,ACTUAL,0.08
1682766000,ACTUAL,0.06
1682767800,ACTUAL,0.7
1682769600,ACTUAL,0.13
1682771400,ACTUAL,0.1
1682773200,ACTUAL,0.69
1682775000,ACTUAL,0.1
1682776800,ACTUAL,0.04
1682778600,ACTUAL,0.45
1682780400,ACTUAL,0.4
1682782200,ACTUAL,0.38
1682784000,ACTUAL,0.26
1682785800,ACTUAL,0.17
1682787600,ACTUAL,0.19
1682789400,ACTUAL,0.04
1682791200,ACTUAL,0.04
1682793000,ACTUAL,0.06
1682794800,ACTUAL,0.02
1682796600,ACTUAL,0.07
1682798400,ACTUAL,0.02
1682800200,ACTUAL,1.06
1682802000,ACTUAL,0.19
1682803800,ACTUAL,0.04
1682805600,ACTUAL,0.06
1682807400,ACTUAL,0.02
1682809200,ACTUAL,0.06
1682811000,ACTUAL,0.04
1682812800,ACTUAL,0.06
1682814600,ACTUAL,0.06
1682816400,ACTUAL,0.05
1682818200,ACTUAL,0.1
1682820000,ACTUAL,0.05
1682821800,ACTUAL,0.09
1682823600,ACTUAL,0.07
1682825400,ACTUAL,0.07
1682827200,ACTUAL,0.08
1682829000,ACTUAL,0.28
1682830800,ACTUAL,0.42
1682832600,ACTUAL,0.05
1682834400,ACTUAL,0.08
1682836200,ACTUAL,0.07
1682838000,ACTUAL,0.06
1682839800,ACTUAL,0.08
1682841600,ACTUAL,0.05
1682843400,ACTUAL,0.09
1682845200,ACTUAL,0.05
1682847000,ACTUAL,0.08
1682848800,ACTUAL,0.07
1682850600,ACTUAL,0.06
1682852400,ACTUAL,0.15
1682854200,ACTUAL,0.49
1682856000,ACTUAL,1.2
1682857800,ACTUAL,0.24
1682859600,ACTUAL,0.22
1682861400,ACTUAL,0.27
1682863200,ACTUAL,0.32
1682865000,ACTUAL,0.88
1682866800,ACTUAL,0.21
1682868600,ACTUAL,0.61
1682870400,ACTUAL,0.57
1682872200,ACTUAL,2.89
1682874000,ACTUAL,1.81
1682875800,ACTUAL,1.03
1682877600,ACTUAL,0.14
1682879400,ACTUAL,0.19
1682881200,ACTUAL,0.16
1682883000,ACTUAL,0.88
1682884800,ACTUAL,0.18
1682886600,ACTUAL,0.14
1682888400,ACTUAL,0.18
1682890200,ACTUAL,0.13
1682892000,ACTUAL,0.12
1682893800,ACTUAL,0.07
1682895600,ACTUAL,1.17
1682897400,ACTUAL,1.22
1682899200,ACTUAL,0.58
1682901000,ACTUAL,0.33
1682902800,ACTUAL,0.29
1682904600,ACTUAL,0.79
1682906400,ACTUAL,1.23
1682908200,ACTUAL,0.41
1682910000,ACTUAL,0.39
1682911800,ACTUAL,0.1
1682913600,ACTUAL,0.07
1682915400,ACTUAL,0.07
1682917200,ACTUAL,0.05
1682919000,ACTUAL,0.09
1682920800,ACTUAL,0.04
1682922600,ACTUAL,0.08
1682924400,ACTUAL,0.06
1682926200,ACTUAL,0.06
1682928000,ACTUAL,0.66
1682929800,ACTUAL,0.04
1682931600,ACTUAL,0.12
1682933400,ACTUAL,0.12
1682935200,ACTUAL,0.2
1682937000,ACTUAL,0.16
1682938800,ACTUAL,0.08
1682940600,ACTUAL,0.68
1682942400,ACTUAL,0.07
1682944200,ACTUAL,0.78
1682946000,ACTUAL,0.31
1682947800,ACTUAL,0.1
1682949600,ACTUAL,0.14
1682951400,ACTUAL,0.87
1682953200,ACTUAL,0.19
1682955000,ACTUAL,0.69
1682956800,ACTUAL,0.29
1682958600,ACTUAL,0.22
1682960400,ACTUAL,0.2
1682962200,ACTUAL,0.04
1682964000,ACTUAL,0.09
1682965800,ACTUAL,1.0
1682967600,ACTUAL,0.15
1682969400,ACTUAL,0.15
1682971200,ACTUAL,0.12
1682973000,ACTUAL,0.08
1682974800,ACTUAL,0.63
1682976600,ACTUAL,0.34
1682978400,ACTUAL,0.08
1682980200,ACTUAL,0.06
1682982000,ACTUAL,0.13
1682983800,ACTUAL,0.51
1682985600,ACTUAL,1.4
1682987400,ACTUAL,1.61
1682989200,ACTUAL,1.4
1682991000,ACTUAL,1.19
1682992800,ACTUAL,0.08
1682994600,ACTUAL,0.07
1682996400,ACTUAL,0.09
1682998200,ACTUAL,0.05
1683000000,ACTUAL,0.08
1683001800,ACTUAL,0.07
1683003600,ACTUAL,0.05
1683005400,ACTUAL,0.09
1683007200,ACTUAL,0.04
1683009000,ACTUAL,0.08
1683010800,ACTUAL,0.06
1683012600,ACTUAL,0.06
1683014400,ACTUAL,0.59
1683016200,ACTUAL,0.04
1683018000,ACTUAL,0.15
1683019800,ACTUAL,0.12
1683021600,ACTUAL,0.13
1683023400,ACTUAL,0.25
1683025200,ACTUAL,0.69
1683027000,ACTUAL,1.34
1683028800,ACTUAL,0.08
1683030600,ACTUAL,0.51
1683032400,ACTUAL,0.16
1683034200,ACTUAL,0.04
1683036000,ACTUAL,0.08
1683037800,ACTUAL,0.06
1683039600,ACTUAL,0.06
1683041400,ACTUAL,0.08
1683043200,ACTUAL,0.04
1683045000,ACTUAL,0.08
1683046800,ACTUAL,0.05
1683048600,ACTUAL,0.06
